follow_up_id,invoice_id,owner,follow_up_type,follow_up_status,created_date,due_date,aging_days,latest_response,next_action,generated_email_text,reminder_text
FUP00000139,INV00000282,AP Processor,Email,Open,2026-05-11,2026-05-14,0,Pending response,Confirm approval evidence or hold payment,"Subject: Action Required - Early Payment Review for INV00000282

Hi AP Team,

Invoice INV00000282 for vendor Garza-Carter is scheduled to release 0 days before the contractual due date.

Risk score: 0.63
Root cause: Not applicable / on-time
Recommended action: DEFER
Recommended release date: 2025-07-19 00:00:00

Please confirm whether there is a documented business-approved UPR or whether this payment should be held until the correct release date.

Regards,
Invoice Payment Governance Agent
",Reminder: Follow-up pending for invoice INV00000282. Please confirm hold/release decision and attach supporting approval evidence.
FUP00000140,INV00000287,AP Processor,Email,Open,2026-05-11,2026-05-14,0,Pending response,Confirm approval evidence or hold payment,"Subject: Action Required - Early Payment Review for INV00000287

Hi AP Team,

Invoice INV00000287 for vendor Bentley-Dixon is scheduled to release 25 days before the contractual due date.

Risk score: 0.83
Root cause: Behavioural
Recommended action: HOLD
Recommended release date: 2025-06-29 00:00:00

Please confirm whether there is a documented business-approved UPR or whether this payment should be held until the correct release date.

Regards,
Invoice Payment Governance Agent
",Reminder: Follow-up pending for invoice INV00000287. Please confirm hold/release decision and attach supporting approval evidence.
FUP00000141,INV00000291,AP Processor,Email,Open,2026-05-11,2026-05-14,0,Pending response,Confirm approval evidence or hold payment,"Subject: Action Required - Early Payment Review for INV00000291

Hi AP Team,

Invoice INV00000291 for vendor Hess, Rose and Bell is scheduled to release 17 days before the contractual due date.

Risk score: 0.70
Root cause: Behavioural
Recommended action: HOLD
Recommended release date: 2026-02-09 00:00:00

Please confirm whether there is a documented business-approved UPR or whether this payment should be held until the correct release date.

Regards,
Invoice Payment Governance Agent
",Reminder: Follow-up pending for invoice INV00000291. Please confirm hold/release decision and attach supporting approval evidence.
FUP00000142,INV00000293,AP Processor,Email,Open,2026-05-11,2026-05-14,0,Pending response,Confirm approval evidence or hold payment,"Subject: Action Required - Early Payment Review for INV00000293

Hi AP Team,

Invoice INV00000293 for vendor Graham Inc is scheduled to release 15 days before the contractual due date.

Risk score: 0.70
Root cause: UPR
Recommended action: DEFER
Recommended release date: 2025-10-01 00:00:00

Please confirm whether there is a documented business-approved UPR or whether this payment should be held until the correct release date.

Regards,
Invoice Payment Governance Agent
",Reminder: Follow-up pending for invoice INV00000293. Please confirm hold/release decision and attach supporting approval evidence.
FUP00000143,INV00000294,AP Processor,Email,Open,2026-05-11,2026-05-14,0,Pending response,Confirm approval evidence or hold payment,"Subject: Action Required - Early Payment Review for INV00000294

Hi AP Team,

Invoice INV00000294 for vendor Glover, Gillespie and Mooney is scheduled to release 18 days before the contractual due date.

Risk score: 0.85
Root cause: Behavioural
Recommended action: HOLD
Recommended release date: 2025-05-05 00:00:00

Please confirm whether there is a documented business-approved UPR or whether this payment should be held until the correct release date.

Regards,
Invoice Payment Governance Agent
",Reminder: Follow-up pending for invoice INV00000294. Please confirm hold/release decision and attach supporting approval evidence.
FUP00000144,INV00000296,AP Processor,Email,Open,2026-05-11,2026-05-14,0,Pending response,Confirm approval evidence or hold payment,"Subject: Action Required - Early Payment Review for INV00000296

Hi AP Team,

Invoice INV00000296 for vendor Rodgers, Hernandez and Davis is scheduled to release 17 days before the contractual due date.

Risk score: 0.62
Root cause: System error
Recommended action: HOLD
Recommended release date: 2026-05-26 00:00:00

Please confirm whether there is a documented business-approved UPR or whether this payment should be held until the correct release date.

Regards,
Invoice Payment Governance Agent
",Reminder: Follow-up pending for invoice INV00000296. Please confirm hold/release decision and attach supporting approval evidence.
FUP00000145,INV00000299,Finance Lead,Escalation,Escalated,2026-05-11,2026-05-13,0,Pending response,Confirm approval evidence or hold payment,"Subject: Action Required - Early Payment Review for INV00000299

Hi AP Team,

Invoice INV00000299 for vendor Johnson-Parks is scheduled to release 12 days before the contractual due date.

Risk score: 0.86
Root cause: Behavioural
Recommended action: ESCALATE
Recommended release date: 2025-02-27 00:00:00

Please confirm whether there is a documented business-approved UPR or whether this payment should be held until the correct release date.

Regards,
Invoice Payment Governance Agent
",Reminder: Follow-up pending for invoice INV00000299. Please confirm hold/release decision and attach supporting approval evidence.
FUP00000146,INV00000301,AP Processor,Email,Open,2026-05-11,2026-05-14,0,Pending response,Confirm approval evidence or hold payment,"Subject: Action Required - Early Payment Review for INV00000301

Hi AP Team,

Invoice INV00000301 for vendor Lester-Mendez is scheduled to release 0 days before the contractual due date.

Risk score: 0.55
Root cause: Not applicable / on-time
Recommended action: DEFER
Recommended release date: 2025-06-13 00:00:00

Please confirm whether there is a documented business-approved UPR or whether this payment should be held until the correct release date.

Regards,
Invoice Payment Governance Agent
",Reminder: Follow-up pending for invoice INV00000301. Please confirm hold/release decision and attach supporting approval evidence.
FUP00000147,INV00000303,AP Processor,Email,Open,2026-05-11,2026-05-14,0,Pending response,Confirm approval evidence or hold payment,"Subject: Action Required - Early Payment Review for INV00000303

Hi AP Team,

Invoice INV00000303 for vendor Pham Inc is scheduled to release 23 days before the contractual due date.

Risk score: 0.73
Root cause: System error
Recommended action: HOLD
Recommended release date: 2026-01-05 00:00:00

Please confirm whether there is a documented business-approved UPR or whether this payment should be held until the correct release date.

Regards,
Invoice Payment Governance Agent
",Reminder: Follow-up pending for invoice INV00000303. Please confirm hold/release decision and attach supporting approval evidence.
FUP00000148,INV00000306,AP Processor,Email,Open,2026-05-11,2026-05-14,0,Pending response,Confirm approval evidence or hold payment,"Subject: Action Required - Early Payment Review for INV00000306

Hi AP Team,

Invoice INV00000306 for vendor Holmes-Jordan is scheduled to release 25 days before the contractual due date.

Risk score: 0.72
Root cause: System error
Recommended action: HOLD
Recommended release date: 2026-06-08 00:00:00

Please confirm whether there is a documented business-approved UPR or whether this payment should be held until the correct release date.

Regards,
Invoice Payment Governance Agent
",Reminder: Follow-up pending for invoice INV00000306. Please confirm hold/release decision and attach supporting approval evidence.
FUP00000149,INV00000310,AP Processor,Email,Open,2026-05-11,2026-05-14,0,Pending response,Confirm approval evidence or hold payment,"Subject: Action Required - Early Payment Review for INV00000310

Hi AP Team,

Invoice INV00000310 for vendor Thomas-Nguyen is scheduled to release 35 days before the contractual due date.

Risk score: 0.83
Root cause: Behavioural
Recommended action: HOLD
Recommended release date: 2025-04-15 00:00:00

Please confirm whether there is a documented business-approved UPR or whether this payment should be held until the correct release date.

Regards,
Invoice Payment Governance Agent
",Reminder: Follow-up pending for invoice INV00000310. Please confirm hold/release decision and attach supporting approval evidence.
FUP00000150,INV00000314,AP Processor,Email,Open,2026-05-11,2026-05-14,0,Pending response,Confirm approval evidence or hold payment,"Subject: Action Required - Early Payment Review for INV00000314

Hi AP Team,

Invoice INV00000314 for vendor Galloway-Leblanc is scheduled to release 38 days before the contractual due date.

Risk score: 0.53
Root cause: Behavioural
Recommended action: HOLD
Recommended release date: 2025-09-12 00:00:00

Please confirm whether there is a documented business-approved UPR or whether this payment should be held until the correct release date.

Regards,
Invoice Payment Governance Agent
",Reminder: Follow-up pending for invoice INV00000314. Please confirm hold/release decision and attach supporting approval evidence.
FUP00000151,INV00000317,AP Processor,Email,Open,2026-05-11,2026-05-14,0,Pending response,Confirm approval evidence or hold payment,"Subject: Action Required - Early Payment Review for INV00000317

Hi AP Team,

Invoice INV00000317 for vendor Allen-Brown is scheduled to release 14 days before the contractual due date.

Risk score: 0.82
Root cause: Behavioural
Recommended action: HOLD
Recommended release date: 2025-10-14 00:00:00

Please confirm whether there is a documented business-approved UPR or whether this payment should be held until the correct release date.

Regards,
Invoice Payment Governance Agent
",Reminder: Follow-up pending for invoice INV00000317. Please confirm hold/release decision and attach supporting approval evidence.
