invoice_id,vendor_id,po_id,contract_id,processor_id,market,currency,invoice_date,invoice_receipt_date,invoice_amount,invoice_payment_term,invoice_priority,approval_status,scenario_label,vendor_name,vendor_category,vendor_country,vendor_payment_term,vendor_risk_rating,historical_early_payment_rate,po_payment_term,po_amount,buying_team,contract_payment_term,agreement_type,sap_due_date,sap_payment_release_date,payment_status,payment_method,queue_entry_date,queue_age_days,workflow_status,workflow_notes,manual_override_flag,sap_error_code,time_of_day,processor_name,team,avg_daily_volume,historical_manual_override_rate,historical_early_release_rate,upr_flag,upr_reason,upr_approval_status,upr_requested_by,upr_documented_flag,source_of_truth_payment_term,contractual_due_date,recommended_release_date,days_to_contractual_due_date,days_paid_early,early_payment_flag,payment_term_mismatch_flag,po_invoice_term_delta,sap_contract_due_date_delta,vendor_early_payment_rate,processor_early_release_rate,processor_manual_override_rate,month_end_flag,weekend_release_flag,high_value_invoice_flag,upr_missing_but_early_flag,sap_error_present_flag,market_risk_score,workflow_risk_signal,approval_risk_score,amount_log,amount_band,root_cause_label,invoice_month,rule_based_term,rule_based_recommended_release_date,target_adjustment_days,true_recommended_release_date,predicted_adjustment_days,override_confidence
INV00001492,V00142,PO0000679,CT000142,P0018,Brazil,MXN,2025-11-12,2025-11-15,5590.12,30,Medium,Approved,NORMAL_ON_TIME,"York, Anderson and Horton",Professional Services,Brazil,30,Medium,0.3079,30,67174.07,Beauty,30,Standard,2025-12-15,2025-12-21,Queued,Cheque,2025-11-15,12,Released,Scenario NORMAL_ON_TIME: standard queue movement; payment not before contractual due date.,0,NONE,Morning,Processor 018,AP LATAM,124,0.0809,0.2932,0,,Not Applicable,,0,30,2025-12-15,2025-12-15,-6,0,0,0,0,0,0.3079,0.2932,0.0809,0,1,0,0,0,0.42,0.0,0.2,8.628934903861959,Low,Not applicable / on-time,2025-12,30,2025-12-15,0,2025-12-15,0,1.0
INV00001493,V00171,PO0000444,CT000171,P0038,USA,BRL,2025-07-15,2025-07-16,38405.03,45,Medium,Approved,PAYMENT_TERM_MISMATCH,Vazquez-Huffman,Raw Materials,USA,90,Medium,0.2183,90,58947.13,Foods,90,Standard,2025-10-11,2025-09-25,Held,ACH,2025-07-18,8,Approved,Cora/SAP date logic issue detected with code DATE_MAP_ERR; payment term mapping requires review.,0,DATE_MAP_ERR,Evening,Processor 038,AP India,114,0.0794,0.3779,0,,Not Applicable,,0,90,2025-10-14,2025-10-20,19,19,1,1,45,-3,0.2183,0.3779,0.0794,1,0,0,1,1,0.25,0.65,0.2,10.555969757497701,High,System error,2025-09,90,2025-10-14,5,2025-10-19,6,0.8333
INV00001494,V00225,PO0000204,CT000225,P0048,USA,MXN,2025-01-15,2025-01-18,62052.87,90,Medium,Approved,LOW_RISK_STANDARD_PROCESS,Jones LLC,IT Services,USA,60,Low,0.3525,60,45200.3,Nutrition,60,Standard,2025-03-19,2025-03-19,Queued,Cheque,2025-01-19,7,Held,Scenario LOW_RISK_STANDARD_PROCESS: standard queue movement; payment not before contractual due date.,0,NONE,Morning,Processor 048,AP Africa,82,0.1879,0.0768,1,Executive exception,Approved,Procurement,1,60,2025-03-19,2025-03-21,0,0,0,1,-30,0,0.3525,0.0768,0.1879,0,0,0,0,0,0.25,0.0,0.2,11.035758157745096,Very High,Not applicable / on-time,2025-03,60,2025-03-19,0,2025-03-19,2,0.6667
INV00001495,V00404,PO0001163,CT000404,P0067,India,GBP,2025-04-03,2025-04-03,9525.96,60,Medium,Pending,NORMAL_ON_TIME,Gonzales LLC,IT Services,India,60,Low,0.1807,60,106882.62,Corporate,60,Standard,2025-06-02,2025-06-08,Queued,ACH,2025-04-03,2,Pending,Scenario NORMAL_ON_TIME: standard queue movement; payment not before contractual due date.,0,NONE,Evening,Processor 067,AP LATAM,36,0.4861,0.4544,0,,Not Applicable,,0,60,2025-06-02,2025-06-02,-6,0,0,0,0,0,0.1807,0.4544,0.4861,0,1,0,0,0,0.35,0.0,0.55,9.161880953104493,Medium,Not applicable / on-time,2025-06,60,2025-06-02,0,2025-06-02,0,1.0
INV00001496,V00031,PO0000006,CT000031,P0021,Indonesia,ZAR,2025-08-31,2025-09-03,21437.3,90,Medium,Approved,PAYMENT_TERM_MISMATCH,Berger-Strong,Packaging,Indonesia,30,Medium,0.1042,30,35012.91,Corporate,30,Standard,2025-10-03,2025-08-31,Queued,NEFT,2025-09-03,1,Held,"Early release detected with no documented UPR, system defect, or clear audit owner. Categorized as insufficient audit trail requiring investigation.",0,NONE,Afternoon,Processor 021,AP Africa,148,0.1977,0.0641,0,,Not Applicable,,0,30,2025-10-03,2025-10-05,33,33,1,1,-60,0,0.1042,0.0641,0.1977,1,1,0,1,0,0.38,0.6,0.2,9.972934320996261,High,Insufficient audit trail,2025-08,30,2025-10-03,2,2025-10-05,2,1.0
INV00001497,V00233,PO0000741,CT000233,P0031,Mexico,INR,2026-01-16,2026-01-22,29873.68,60,Medium,Approved,NORMAL_ON_TIME,Wilson and Sons,Professional Services,Mexico,60,Low,0.254,60,329096.21,Ice Cream,60,Standard,2026-03-28,2026-03-28,Queued,NEFT,2026-01-25,2,Approved,Scenario NORMAL_ON_TIME: standard queue movement; payment not before contractual due date.,1,NONE,Evening,Processor 031,AP SEA,135,0.4096,0.0949,0,,Not Applicable,,0,60,2026-03-23,2026-03-23,-5,0,0,0,0,5,0.254,0.0949,0.4096,1,1,0,0,0,0.36,0.0,0.2,10.304766577879374,High,Not applicable / on-time,2026-03,60,2026-03-23,0,2026-03-23,0,1.0
INV00001498,V00164,PO0000569,CT000164,P0073,India,INR,2025-10-29,2025-10-31,25123.4,30,High,Pending,LOW_RISK_STANDARD_PROCESS,Joyce-Weaver,Marketing,India,30,Low,0.299,30,5273.79,Corporate,30,Strategic,2025-11-30,2025-11-22,Held,Cheque,2025-11-01,10,Held,"Early release detected with no documented UPR, system defect, or clear audit owner. Categorized as insufficient audit trail requiring investigation.",0,NONE,Morning,Processor 073,AP Europe,108,0.0363,0.2674,0,,Not Applicable,,0,30,2025-11-30,2025-11-30,8,8,1,0,0,0,0.299,0.2674,0.0363,0,1,0,1,0,0.35,0.6,0.55,10.131594764479216,High,Behavioural,2025-11,30,2025-11-30,0,2025-11-30,0,1.0
INV00001499,V00016,PO0000489,CT000016,P0030,USA,BRL,2025-08-31,2025-09-03,17787.48,45,Medium,Approved,PAYMENT_TERM_MISMATCH,Garza-Carter,Professional Services,USA,30,Low,0.1906,30,30914.75,Home Care,30,Standard,2025-09-30,2025-09-02,Queued,Wire,2025-09-06,2,Pending,"Early release detected with no documented UPR, system defect, or clear audit owner. Categorized as insufficient audit trail requiring investigation.",0,NONE,Afternoon,Processor 030,AP Africa,103,0.1944,0.3109,0,,Not Applicable,,0,30,2025-10-03,2025-10-08,31,31,1,1,-15,-3,0.1906,0.3109,0.1944,0,0,0,1,0,0.25,0.6,0.2,9.786306335750433,High,System error,2025-09,30,2025-10-03,7,2025-10-10,5,0.6667
INV00001500,V00343,PO0000544,CT000343,P0056,South Africa,BRL,2025-03-26,2025-04-01,8000.29,30,Low,Approved,CORA_SAP_SYSTEM_ERROR,Sheppard-Martin,IT Services,South Africa,30,Low,0.0769,30,14616.08,Foods,30,Standard,2025-04-28,2025-04-18,Queued,Wire,2025-04-03,1,Held,Cora/SAP date logic issue detected with code SAP_BLOCK_MISS; payment term mapping requires review.,0,SAP_BLOCK_MISS,Evening,Processor 056,AP Africa,104,0.0713,0.3449,0,,Not Applicable,,0,30,2025-05-01,2025-05-06,13,13,1,0,0,-3,0.0769,0.3449,0.0713,0,0,0,1,1,0.4,0.65,0.2,8.98735805766259,Low,System error,2025-04,30,2025-05-01,6,2025-05-07,5,0.8333
INV00001501,V00384,PO0000854,CT000384,P0036,Brazil,BRL,2025-05-12,2025-05-12,32714.69,90,High,Pending,LEGITIMATE_UPR_EARLY_PAYMENT,Massey Ltd,Professional Services,Brazil,45,Medium,0.2488,45,84817.82,Ice Cream,45,Standard,2025-06-26,2025-06-09,Queued,ACH,2025-05-12,8,Approved,Urgent payment request submitted by business; approval/documentation requires validation before release.,1,NONE,Afternoon,Processor 036,AP India,167,0.3129,0.482,1,Critical supply continuity,Approved,Plant Manager,1,45,2025-06-26,2025-06-26,17,17,1,1,-45,0,0.2488,0.482,0.3129,0,0,0,0,0,0.42,0.55,0.55,10.395610058323971,High,UPR,2025-06,45,2025-06-26,1,2025-06-27,0,0.8333
INV00001502,V00073,PO0001075,CT000073,P0006,South Africa,MXN,2025-12-22,2025-12-27,11012.86,60,Critical,Approved,LOW_RISK_STANDARD_PROCESS,"Leonard, Myers and Anderson",Facilities,South Africa,60,High,0.4857,90,59390.98,Foods,45,Strategic,2026-02-10,2026-02-16,Queued,ACH,2025-12-27,14,Held,Scenario LOW_RISK_STANDARD_PROCESS: standard queue movement; payment not before contractual due date.,0,NONE,Evening,Processor 006,AP Europe,73,0.0958,0.1049,0,,Not Applicable,,0,45,2026-02-10,2026-02-12,-6,0,0,1,30,0,0.4857,0.1049,0.0958,0,0,0,0,0,0.4,0.0,0.2,9.30690975864667,Medium,Not applicable / on-time,2026-02,45,2026-02-10,4,2026-02-14,2,0.6667
INV00001503,V00320,PO0001024,CT000320,P0047,Mexico,GBP,2025-12-18,2025-12-22,16815.96,30,Low,Approved,NORMAL_ON_TIME,"Malone, Williams and Wood",Packaging,Mexico,30,Medium,0.2088,30,25744.82,Ice Cream,30,Standard,2026-01-18,2026-01-28,Queued,Wire,2025-12-24,1,Pending,Scenario NORMAL_ON_TIME: standard queue movement; payment not before contractual due date.,0,NONE,Evening,Processor 047,AP SEA,153,0.1905,0.095,0,,Not Applicable,,0,30,2026-01-21,2026-01-21,-7,0,0,0,0,-3,0.2088,0.095,0.1905,1,0,0,0,0,0.36,0.0,0.2,9.730143179974402,Medium,Not applicable / on-time,2026-01,30,2026-01-21,1,2026-01-22,0,0.8333
INV00001504,V00295,PO0000743,CT000295,P0033,South Africa,IDR,2026-01-31,2026-02-02,19625.97,60,Medium,Approved,AUDIT_GAP_EARLY_RELEASE,Adkins and Sons,Logistics,South Africa,60,High,0.2097,30,64391.27,Corporate,60,Standard,2026-04-03,2026-03-15,Queued,ACH,2026-02-03,20,Approved,"Early release detected with no documented UPR, system defect, or clear audit owner. Categorized as insufficient audit trail requiring investigation.",0,NONE,Evening,Processor 033,AP Americas,106,0.1406,0.2025,0,,Not Applicable,,0,60,2026-04-03,2026-04-05,19,19,1,1,-30,0,0.2097,0.2025,0.1406,0,1,0,1,0,0.4,0.6,0.2,9.884659919778262,High,Insufficient audit trail,2026-03,60,2026-04-03,2,2026-04-05,2,1.0
INV00001505,V00297,PO0000156,CT000297,P0024,Mexico,EUR,2025-08-28,2025-08-30,40086.25,45,Medium,Pending,NORMAL_ON_TIME,Hood LLC,Facilities,Mexico,45,Low,0.0918,45,75643.31,Nutrition,45,Standard,2025-10-14,2025-10-14,Queued,ACH,2025-09-01,15,Released,Scenario NORMAL_ON_TIME: standard queue movement; payment not before contractual due date.,0,NONE,Afternoon,Processor 024,AP LATAM,74,0.359,0.0502,0,,Not Applicable,,0,45,2025-10-14,2025-10-14,0,0,0,0,0,0,0.0918,0.0502,0.359,0,0,0,0,0,0.36,0.0,0.55,10.598813607623997,Very High,Not applicable / on-time,2025-10,45,2025-10-14,1,2025-10-15,0,0.8333
INV00001506,V00194,PO0000076,CT000194,P0078,South Africa,EUR,2025-05-05,2025-05-09,123542.22,90,Medium,Pending,NORMAL_ON_TIME,Romero-Armstrong,Professional Services,South Africa,90,High,0.4912,90,16804.61,Corporate,90,Standard,2025-08-07,2025-07-26,Queued,Wire,2025-05-10,16,Released,"Early release detected with no documented UPR, system defect, or clear audit owner. Categorized as insufficient audit trail requiring investigation.",0,NONE,Morning,Processor 078,AP SEA,73,0.2089,0.079,0,,Not Applicable,,0,90,2025-08-07,2025-08-08,12,12,1,0,0,0,0.4912,0.079,0.2089,1,1,1,1,0,0.4,0.6,0.55,11.72434633334279,Very High,Insufficient audit trail,2025-07,90,2025-08-07,0,2025-08-07,1,0.8333
INV00001507,V00135,PO0000175,CT000135,P0070,Germany,INR,2025-08-17,2025-08-20,7520.03,30,Medium,Approved,NORMAL_ON_TIME,"Kim, Daniels and Newton",IT Services,Germany,30,Low,0.0649,30,10824.72,Ice Cream,30,Standard,2025-09-19,2025-09-20,Held,Cheque,2025-08-23,16,Held,Scenario NORMAL_ON_TIME: standard queue movement; payment not before contractual due date.,0,NONE,Afternoon,Processor 070,AP SEA,60,0.0695,0.1465,0,,Not Applicable,,0,30,2025-09-19,2025-09-19,-1,0,0,0,0,0,0.0649,0.1465,0.0695,0,1,0,0,0,0.18,0.0,0.2,8.92545837564972,Low,Not applicable / on-time,2025-09,30,2025-09-19,0,2025-09-19,0,1.0
INV00001508,V00185,PO0000910,CT000185,P0025,Indonesia,BRL,2026-02-12,2026-02-15,17243.72,30,Critical,Approved,REPEAT_VENDOR_PATTERN,Leblanc-Patrick,Raw Materials,Indonesia,90,Medium,0.4125,30,108183.28,Corporate,30,Standard,2026-03-22,2026-02-17,Held,Wire,2026-02-19,16,Pending,"Early release detected with no documented UPR, system defect, or clear audit owner. Categorized as insufficient audit trail requiring investigation.",0,NONE,Afternoon,Processor 025,AP LATAM,108,0.1383,0.0848,0,,Not Applicable,,0,30,2026-03-17,2026-03-17,28,28,1,0,0,5,0.4125,0.0848,0.1383,0,0,0,1,0,0.38,0.6,0.2,9.75526128864881,Medium,System error,2026-02,30,2026-03-17,6,2026-03-23,3,0.5
INV00001509,V00015,PO0001080,CT000015,P0072,UK,IDR,2025-03-24,2025-03-29,24738.3,45,Medium,Approved,BEHAVIOURAL_QUEUE_CLEARANCE,Thomas-Nguyen,Marketing,UK,30,Low,0.1359,30,131627.19,Beauty,30,Standard,2025-04-28,2025-04-10,Queued,ACH,2025-04-02,27,Approved,Manual override or queue clearance behaviour observed; payment appears accelerated before contractual due date.,1,NONE,Evening,Processor 072,AP Africa,188,0.3462,0.3203,0,,Not Applicable,,0,30,2025-04-28,2025-04-30,18,18,1,1,-15,0,0.1359,0.3203,0.3462,0,0,0,1,0,0.22,0.7,0.2,10.116148351285881,High,Behavioural,2025-04,30,2025-04-28,3,2025-05-01,2,0.8333
INV00001510,V00075,PO0001171,CT000075,P0065,India,EUR,2026-01-21,2026-01-24,77305.01,60,Critical,Approved,LEGITIMATE_UPR_EARLY_PAYMENT,Robinson-Ford,Marketing,India,60,High,0.2366,60,96982.99,Corporate,60,Standard,2026-03-30,2026-03-14,Held,ACH,2026-01-24,13,Released,"Early release detected with no documented UPR, system defect, or clear audit owner. Categorized as insufficient audit trail requiring investigation.",0,NONE,Afternoon,Processor 065,AP SEA,78,0.3607,0.2022,0,,Not Applicable,,0,60,2026-03-25,2026-03-28,11,11,1,0,0,5,0.2366,0.2022,0.3607,0,1,0,1,0,0.35,0.6,0.2,11.25552698058297,Very High,System error,2026-03,60,2026-03-25,3,2026-03-28,3,1.0
INV00001511,V00222,PO0000356,CT000222,P0072,Brazil,MXN,2026-03-29,2026-04-04,164203.73,60,Critical,Approved,HIGH_VALUE_MANUAL_OVERRIDE,"Sanders, White and Valdez",Facilities,Brazil,60,Medium,0.1956,60,60205.32,Nutrition,60,Standard,2026-06-03,2026-05-23,Queued,SEPA,2026-04-04,9,Approved,Manual override or queue clearance behaviour observed; payment appears accelerated before contractual due date.,1,NONE,Afternoon,Processor 072,AP Africa,188,0.3462,0.3203,0,,Not Applicable,,0,60,2026-06-03,2026-06-04,11,11,1,0,0,0,0.1956,0.3203,0.3462,0,1,1,1,0,0.42,0.7,0.2,12.00886928191931,Very High,Behavioural,2026-05,60,2026-06-03,2,2026-06-05,1,0.8333
INV00001512,V00060,PO0000492,CT000060,P0009,India,BRL,2026-01-09,2026-01-11,11912.44,30,Low,Pending,NORMAL_ON_TIME,Harris-Anderson,Facilities,India,30,Low,0.2226,30,73509.22,Foods,30,Standard,2026-02-10,2026-02-12,Queued,SEPA,2026-01-12,12,Approved,Scenario NORMAL_ON_TIME: standard queue movement; payment not before contractual due date.,0,NONE,Morning,Processor 009,AP India,50,0.0724,0.1789,0,,Not Applicable,,0,30,2026-02-10,2026-02-10,-2,0,0,0,0,0,0.2226,0.1789,0.0724,0,0,0,0,0,0.35,0.0,0.55,9.385422453558668,Medium,Not applicable / on-time,2026-02,30,2026-02-10,1,2026-02-11,0,0.8333
INV00001513,V00033,PO0000616,CT000033,P0049,USA,BRL,2025-10-27,2025-11-01,17237.41,60,High,Pending,REPEAT_VENDOR_PATTERN,"Barnes, Simmons and Foley",Packaging,USA,60,High,0.3281,60,28743.68,Beauty,60,Standard,2025-12-31,2025-12-04,Queued,SEPA,2025-11-01,17,Approved,"Early release detected with no documented UPR, system defect, or clear audit owner. Categorized as insufficient audit trail requiring investigation.",0,NONE,Morning,Processor 049,AP LATAM,124,0.0624,0.0576,0,,Not Applicable,,0,60,2025-12-31,2025-12-31,27,27,1,0,0,0,0.3281,0.0576,0.0624,0,0,0,1,0,0.25,0.6,0.55,9.754895312586287,Medium,Insufficient audit trail,2025-12,60,2025-12-31,0,2025-12-31,0,1.0
INV00001514,V00261,PO0000846,CT000261,P0084,India,IDR,2025-07-06,2025-07-10,18176.81,30,Medium,Approved,NORMAL_ON_TIME,Kelly-Alvarez,IT Services,India,30,Low,0.2069,30,21238.63,Home Care,30,Standard,2025-08-09,2025-08-16,Queued,Cheque,2025-07-14,3,Approved,Scenario NORMAL_ON_TIME: standard queue movement; payment not before contractual due date.,0,NONE,Evening,Processor 084,AP LATAM,114,0.12,0.0676,0,,Not Applicable,,0,30,2025-08-09,2025-08-09,-7,0,0,0,0,0,0.2069,0.0676,0.12,0,1,0,0,0,0.35,0.0,0.2,9.807956898429131,High,Not applicable / on-time,2025-08,30,2025-08-09,-1,2025-08-08,0,0.8333
INV00001515,V00145,PO0000428,CT000145,P0084,Brazil,IDR,2026-01-24,2026-01-31,7567.13,30,High,Approved,LOW_RISK_STANDARD_PROCESS,"Walsh, Stanton and Walker",Marketing,Brazil,60,Low,0.2144,60,13416.22,Foods,60,Standard,2026-04-01,2026-04-07,Queued,ACH,2026-01-31,5,Released,Scenario LOW_RISK_STANDARD_PROCESS: standard queue movement; payment not before contractual due date.,0,NONE,Morning,Processor 084,AP LATAM,114,0.12,0.0676,0,,Not Applicable,,0,60,2026-04-01,2026-04-03,-6,0,0,1,30,0,0.2144,0.0676,0.12,0,0,0,0,0,0.42,0.0,0.2,8.931701288174033,Low,Not applicable / on-time,2026-04,60,2026-04-01,4,2026-04-05,2,0.6667
INV00001516,V00037,PO0000571,CT000037,P0041,India,INR,2025-03-15,2025-03-18,56804.38,30,High,Approved,NORMAL_ON_TIME,"Perry, Duke and Olson",Facilities,India,90,Low,0.2374,90,185065.21,Foods,90,Exception,2025-06-13,2025-06-20,Queued,ACH,2025-03-20,9,Approved,Scenario NORMAL_ON_TIME: standard queue movement; payment not before contractual due date.,1,NONE,Evening,Processor 041,AP Africa,52,0.3611,0.47,0,,Not Applicable,,0,90,2025-06-16,2025-06-18,-4,0,0,1,60,-3,0.2374,0.47,0.3611,0,0,0,0,0,0.35,0.0,0.2,10.947386318533606,Very High,Not applicable / on-time,2025-06,90,2025-06-16,1,2025-06-17,2,0.8333
INV00001517,V00218,PO0001091,CT000218,P0064,India,INR,2025-12-12,2025-12-13,32111.73,45,Low,Approved,AUDIT_GAP_EARLY_RELEASE,"Howell, Waller and Holloway",Facilities,India,60,Low,0.093,60,12744.34,Corporate,60,Standard,2026-02-16,2026-01-08,Queued,Wire,2025-12-13,24,Approved,Manual override or queue clearance behaviour observed; payment appears accelerated before contractual due date.,1,NONE,Evening,Processor 064,AP Africa,75,0.3606,0.4673,0,,Not Applicable,,0,60,2026-02-11,2026-02-16,34,34,1,1,15,5,0.093,0.4673,0.3606,0,0,0,1,0,0.35,0.7,0.2,10.37700780371246,High,System error,2026-01,60,2026-02-11,4,2026-02-15,5,0.8333
INV00001518,V00388,PO0000061,CT000388,P0045,Mexico,EUR,2025-07-02,2025-07-05,37174.52,30,Critical,Approved,REPEAT_VENDOR_PATTERN,"Dixon, Thompson and Evans",IT Services,Mexico,30,Low,0.364,30,56170.1,Foods,30,Exception,2025-08-04,2025-07-14,Queued,NEFT,2025-07-06,15,Pending,Manual override or queue clearance behaviour observed; payment appears accelerated before contractual due date.,1,NONE,Morning,Processor 045,AP Europe,168,0.1767,0.2184,0,,Not Applicable,,0,30,2025-08-04,2025-08-04,21,21,1,0,0,0,0.364,0.2184,0.1767,0,0,0,1,0,0.36,0.7,0.2,10.523405759125616,High,Behavioural,2025-07,30,2025-08-04,1,2025-08-05,0,0.8333
INV00001519,V00166,PO0001203,CT000166,P0082,UK,BRL,2025-08-17,2025-08-22,7990.35,60,Critical,Approved,CORA_SAP_SYSTEM_ERROR,Rollins Inc,Logistics,UK,60,Low,0.2495,60,15795.73,Home Care,60,Standard,2025-10-07,2025-10-03,Queued,ACH,2025-08-23,14,Approved,Cora/SAP date logic issue detected with code TERM_CFG_ERR; payment term mapping requires review.,0,TERM_CFG_ERR,Late Night,Processor 082,AP LATAM,157,0.1671,0.2869,0,,Not Applicable,,0,60,2025-10-21,2025-10-25,18,18,1,0,0,-14,0.2495,0.2869,0.1671,0,0,0,1,1,0.22,0.65,0.2,8.986114985689486,Low,System error,2025-10,60,2025-10-21,4,2025-10-25,4,1.0
INV00001520,V00339,PO0000101,CT000339,P0052,India,EUR,2025-07-30,2025-08-02,7549.08,30,High,Approved,NORMAL_ON_TIME,"Montgomery, Fuller and Hays",Marketing,India,30,Low,0.1263,60,12370.63,Foods,30,Standard,2025-09-01,2025-09-07,Queued,Wire,2025-08-05,4,Approved,Scenario NORMAL_ON_TIME: standard queue movement; payment not before contractual due date.,0,NONE,Morning,Processor 052,AP India,48,0.3964,0.4174,0,,Not Applicable,,0,30,2025-09-01,2025-09-03,-6,0,0,1,30,0,0.1263,0.4174,0.3964,0,1,0,0,0,0.35,0.0,0.2,8.929313438213423,Low,Not applicable / on-time,2025-09,30,2025-09-01,3,2025-09-04,2,0.8333
INV00001521,V00121,PO0000265,CT000121,P0081,Brazil,IDR,2025-01-05,2025-01-12,14483.59,90,Medium,Approved,NORMAL_ON_TIME,Anderson Inc,Marketing,Brazil,90,Low,0.181,90,84954.24,Beauty,90,Strategic,2025-04-12,2025-04-15,Queued,ACH,2025-01-12,13,Approved,Scenario NORMAL_ON_TIME: standard queue movement; payment not before contractual due date.,0,NONE,Afternoon,Processor 081,AP India,100,0.1308,0.1172,0,,Not Applicable,,0,90,2025-04-12,2025-04-12,-3,0,0,0,0,0,0.181,0.1172,0.1308,0,0,0,0,0,0.42,0.0,0.2,9.5808406046596,Medium,Not applicable / on-time,2025-04,90,2025-04-12,0,2025-04-12,0,1.0
INV00001522,V00034,PO0000666,CT000034,P0033,UK,INR,2026-03-25,2026-03-26,37795.9,30,Medium,Approved,LOW_RISK_STANDARD_PROCESS,Watson LLC,IT Services,UK,30,Low,0.4151,30,16727.66,Beauty,30,Standard,2026-04-25,2026-04-26,Queued,ACH,2026-03-28,0,Pending,Scenario LOW_RISK_STANDARD_PROCESS: standard queue movement; payment not before contractual due date.,0,NONE,Morning,Processor 033,AP Americas,106,0.1406,0.2025,0,,Not Applicable,,0,30,2026-04-25,2026-04-25,-1,0,0,0,0,0,0.4151,0.2025,0.1406,1,1,0,0,0,0.22,0.0,0.2,10.539982367662617,High,Not applicable / on-time,2026-04,30,2026-04-25,2,2026-04-27,0,0.6667
INV00001523,V00273,PO0000821,CT000273,P0084,India,EUR,2025-10-31,2025-11-02,27633.4,45,Low,Approved,NORMAL_ON_TIME,"Smith, Chavez and Bennett",Marketing,India,30,Medium,0.3658,60,12857.96,Beauty,30,Standard,2025-12-02,2025-12-02,Queued,SEPA,2025-11-05,15,Approved,Scenario NORMAL_ON_TIME: standard queue movement; payment not before contractual due date.,0,NONE,Afternoon,Processor 084,AP LATAM,114,0.12,0.0676,0,,Not Applicable,,0,30,2025-12-02,2025-12-04,0,0,0,1,15,0,0.3658,0.0676,0.12,0,0,0,0,0,0.35,0.0,0.2,10.226816652434051,High,Not applicable / on-time,2025-12,30,2025-12-02,3,2025-12-05,2,0.8333
INV00001524,V00374,PO0001022,CT000374,P0066,USA,INR,2025-10-01,2025-10-08,7211.49,45,High,Pending,NORMAL_ON_TIME,Taylor LLC,Packaging,USA,30,Low,0.0764,30,54083.97,Beauty,30,Standard,2025-11-04,2025-11-08,Held,Cheque,2025-10-08,6,Released,Scenario NORMAL_ON_TIME: standard queue movement; payment not before contractual due date.,1,NONE,Evening,Processor 066,AP SEA,78,0.131,0.43,0,,Not Applicable,,0,30,2025-11-07,2025-11-09,-1,0,0,1,-15,-3,0.0764,0.43,0.131,0,1,0,0,0,0.25,0.0,0.55,8.883569524333591,Low,Not applicable / on-time,2025-11,30,2025-11-07,1,2025-11-08,2,0.8333
INV00001525,V00372,PO0000525,CT000372,P0070,USA,ZAR,2025-02-15,2025-02-21,32897.41,30,Medium,Approved,CORA_SAP_SYSTEM_ERROR,"Smith, Perez and Young",Raw Materials,USA,30,Medium,0.3283,30,44534.75,Home Care,30,Standard,2025-03-09,2025-02-23,Queued,Wire,2025-02-22,4,Pending,Cora/SAP date logic issue detected with code SAP_BLOCK_MISS; payment term mapping requires review.,0,SAP_BLOCK_MISS,Evening,Processor 070,AP SEA,60,0.0695,0.1465,0,,Not Applicable,,0,30,2025-03-23,2025-03-27,28,28,1,0,0,-14,0.3283,0.1465,0.0695,0,1,0,1,1,0.25,0.65,0.2,10.401179607318138,High,System error,2025-02,30,2025-03-23,6,2025-03-29,4,0.6667
INV00001526,V00403,PO0000667,CT000403,P0002,Indonesia,BRL,2025-12-21,2025-12-21,5879.77,30,Medium,Approved,CORA_SAP_SYSTEM_ERROR,Taylor-Clark,Facilities,Indonesia,30,Low,0.0762,30,61641.55,Corporate,30,Standard,2026-01-10,2025-12-23,Queued,ACH,2025-12-23,7,Pending,Cora/SAP date logic issue detected with code SAP_BLOCK_MISS; payment term mapping requires review.,0,SAP_BLOCK_MISS,Afternoon,Processor 002,AP Africa,158,0.1466,0.1691,0,,Not Applicable,,0,30,2026-01-20,2026-01-24,28,28,1,0,0,-10,0.0762,0.1691,0.1466,0,0,0,1,1,0.38,0.65,0.2,8.67944298470011,Low,System error,2025-12,30,2026-01-20,4,2026-01-24,4,1.0
INV00001527,V00214,PO0000721,CT000214,P0073,South Africa,GBP,2026-03-14,2026-03-21,8146.14,30,High,Rejected,REPEAT_VENDOR_PATTERN,Schwartz and Sons,Facilities,South Africa,30,Low,0.502,30,11510.04,Nutrition,30,Standard,2026-04-22,2026-03-23,Queued,ACH,2026-03-22,14,Released,Manual override or queue clearance behaviour observed; payment appears accelerated before contractual due date.,1,NONE,Evening,Processor 073,AP Europe,108,0.0363,0.2674,0,,Not Applicable,,0,30,2026-04-20,2026-04-20,28,28,1,0,0,2,0.502,0.2674,0.0363,0,0,0,1,0,0.4,0.7,0.1,9.005422224402592,Low,Behavioural,2026-03,30,2026-04-20,1,2026-04-21,0,0.8333
